@relation accelerometer_features

@attribute fft_coef_0000 numeric
@attribute fft_coef_0001 numeric
@attribute fft_coef_0002 numeric
@attribute fft_coef_0003 numeric
@attribute fft_coef_0004 numeric
@attribute fft_coef_0005 numeric
@attribute fft_coef_0006 numeric
@attribute fft_coef_0007 numeric
@attribute fft_coef_0008 numeric
@attribute fft_coef_0009 numeric
@attribute fft_coef_0010 numeric
@attribute fft_coef_0011 numeric
@attribute fft_coef_0012 numeric
@attribute fft_coef_0013 numeric
@attribute fft_coef_0014 numeric
@attribute fft_coef_0015 numeric
@attribute fft_coef_0016 numeric
@attribute fft_coef_0017 numeric
@attribute fft_coef_0018 numeric
@attribute fft_coef_0019 numeric
@attribute fft_coef_0020 numeric
@attribute fft_coef_0021 numeric
@attribute fft_coef_0022 numeric
@attribute fft_coef_0023 numeric
@attribute fft_coef_0024 numeric
@attribute fft_coef_0025 numeric
@attribute fft_coef_0026 numeric
@attribute fft_coef_0027 numeric
@attribute fft_coef_0028 numeric
@attribute fft_coef_0029 numeric
@attribute fft_coef_0030 numeric
@attribute fft_coef_0031 numeric
@attribute fft_coef_0032 numeric
@attribute fft_coef_0033 numeric
@attribute fft_coef_0034 numeric
@attribute fft_coef_0035 numeric
@attribute fft_coef_0036 numeric
@attribute fft_coef_0037 numeric
@attribute fft_coef_0038 numeric
@attribute fft_coef_0039 numeric
@attribute fft_coef_0040 numeric
@attribute fft_coef_0041 numeric
@attribute fft_coef_0042 numeric
@attribute fft_coef_0043 numeric
@attribute fft_coef_0044 numeric
@attribute fft_coef_0045 numeric
@attribute fft_coef_0046 numeric
@attribute fft_coef_0047 numeric
@attribute fft_coef_0048 numeric
@attribute fft_coef_0049 numeric
@attribute fft_coef_0050 numeric
@attribute fft_coef_0051 numeric
@attribute fft_coef_0052 numeric
@attribute fft_coef_0053 numeric
@attribute fft_coef_0054 numeric
@attribute fft_coef_0055 numeric
@attribute fft_coef_0056 numeric
@attribute fft_coef_0057 numeric
@attribute fft_coef_0058 numeric
@attribute fft_coef_0059 numeric
@attribute fft_coef_0060 numeric
@attribute fft_coef_0061 numeric
@attribute fft_coef_0062 numeric
@attribute fft_coef_0063 numeric
@attribute max numeric
@attribute label {standing,walking,running,others}

@data
20.278715,2.313788,1.607027,0.561047,0.030496,0.219594,0.037441,0.242136,0.05002,0.059485,0.22832,0.125404,0.20848,0.083868,0.073067,0.132691,0.107297,0.072885,0.012352,0.093839,0.086842,0.12208,0.076942,0.036495,0.11666,0.13519,0.160142,0.078205,0.103021,0.1675,0.084137,0.052793,0.019562,0.052793,0.084137,0.1675,0.103021,0.078205,0.160142,0.13519,0.11666,0.036495,0.076942,0.12208,0.086842,0.093839,0.012352,0.072885,0.107297,0.132691,0.073067,0.083868,0.20848,0.125404,0.22832,0.059485,0.05002,0.242136,0.037441,0.219594,0.030496,0.561047,1.607027,2.313788,0.467831,standing
17.919998,0.430721,0.038698,0.2765,0.749539,0.315321,0.331647,0.112241,0.229718,0.201149,0.318015,0.078482,0.063053,0.152134,0.013096,0.176643,0.055115,0.069951,0.135488,0.098319,0.092909,0.010958,0.08191,0.144763,0.007215,0.066003,0.15445,0.023795,0.048648,0.05032,0.07645,0.05374,0.031082,0.05374,0.07645,0.05032,0.048648,0.023795,0.15445,0.066003,0.007215,0.144763,0.08191,0.010958,0.092909,0.098319,0.135488,0.069951,0.055115,0.176643,0.013096,0.152134,0.063053,0.078482,0.318015,0.201149,0.229718,0.112241,0.331647,0.315321,0.749539,0.2765,0.038698,0.430721,0.32756,standing
19.221413,0.784208,2.020561,0.293971,0.747574,0.627043,0.315219,0.462525,0.247343,0.374152,0.172933,0.134317,0.248025,0.063015,0.097276,0.062798,0.179104,0.065382,0.228403,0.107781,0.032964,0.095522,0.037219,0.102358,0.110392,0.089491,0.114879,0.202384,0.121528,0.209399,0.069374,0.046878,0.06355,0.046878,0.069374,0.209399,0.121528,0.202384,0.114879,0.089491,0.110392,0.102358,0.037219,0.095522,0.032964,0.107781,0.228403,0.065382,0.179104,0.062798,0.097276,0.063015,0.248025,0.134317,0.172933,0.374152,0.247343,0.462525,0.315219,0.627043,0.747574,0.293971,2.020561,0.784208,0.413188,standing
19.610335,0.879222,1.524287,1.448612,1.46161,0.591026,0.516508,0.224629,0.170895,0.140431,0.064998,0.166606,0.249516,0.095214,0.280799,0.03498,0.212256,0.039762,0.091105,0.207205,0.228592,0.26384,0.07706,0.259647,0.126268,0.190153,0.179576,0.185293,0.064305,0.164671,0.165899,0.209644,0.126451,0.209644,0.165899,0.164671,0.064305,0.185293,0.179576,0.190153,0.126268,0.259647,0.07706,0.26384,0.228592,0.207205,0.091105,0.039762,0.212256,0.03498,0.280799,0.095214,0.249516,0.166606,0.064998,0.140431,0.170895,0.224629,0.516508,0.591026,1.46161,1.448612,1.524287,0.879222,0.494216,standing
17.592818,1.708894,1.259429,0.85749,0.389731,0.802714,0.080356,0.192658,0.192199,0.168778,0.112621,0.106404,0.043142,0.40784,0.091385,0.10119,0.158846,0.065826,0.194086,0.064119,0.17573,0.147824,0.178856,0.106536,0.056061,0.112947,0.128439,0.003154,0.210391,0.156989,0.298625,0.22099,0.067994,0.22099,0.298625,0.156989,0.210391,0.003154,0.128439,0.112947,0.056061,0.106536,0.178856,0.147824,0.17573,0.064119,0.194086,0.065826,0.158846,0.10119,0.091385,0.40784,0.043142,0.106404,0.112621,0.168778,0.192199,0.192658,0.080356,0.802714,0.389731,0.85749,1.259429,1.708894,0.383732,standing
17.903397,0.715106,0.788282,1.398929,0.97035,0.138045,0.151115,0.052465,0.216499,0.05287,0.092099,0.139091,0.183039,0.112454,0.182417,0.089028,0.091906,0.07036,0.198613,0.052843,0.166549,0.066359,0.089412,0.051225,0.055023,0.082702,0.114342,0.100172,0.044743,0.025064,0.070312,0.02269,0.105986,0.02269,0.070312,0.025064,0.044743,0.100172,0.114342,0.082702,0.055023,0.051225,0.089412,0.066359,0.166549,0.052843,0.198613,0.07036,0.091906,0.089028,0.182417,0.112454,0.183039,0.139091,0.092099,0.05287,0.216499,0.052465,0.151115,0.138045,0.97035,1.398929,0.788282,0.715106,0.369122,standing
15.853956,0.654771,1.216799,0.445232,0.957355,0.96753,0.163278,0.181614,0.036897,0.162927,0.117021,0.277034,0.115937,0.150057,0.235996,0.216961,0.059299,0.119327,0.113044,0.064366,0.073549,0.055048,0.020958,0.067583,0.114584,0.068601,0.036661,0.011744,0.038017,0.027298,0.034539,0.029819,0.052204,0.029819,0.034539,0.027298,0.038017,0.011744,0.036661,0.068601,0.114584,0.067583,0.020958,0.055048,0.073549,0.064366,0.113044,0.119327,0.059299,0.216961,0.235996,0.150057,0.115937,0.277034,0.117021,0.162927,0.036897,0.181614,0.163278,0.96753,0.957355,0.445232,1.216799,0.654771,0.353877,standing
16.40497,0.853766,1.062926,0.524929,0.577882,0.561171,0.04646,0.033323,0.079831,0.067192,0.273788,0.194573,0.056455,0.089624,0.11587,0.138185,0.192733,0.062861,0.212898,0.0683,0.095629,0.040614,0.117852,0.074852,0.074386,0.054306,0.140143,0.080721,0.129807,0.048146,0.078177,0.057958,0.018224,0.057958,0.078177,0.048146,0.129807,0.080721,0.140143,0.054306,0.074386,0.074852,0.117852,0.040614,0.095629,0.0683,0.212898,0.062861,0.192733,0.138185,0.11587,0.089624,0.056455,0.194573,0.273788,0.067192,0.079831,0.033323,0.04646,0.561171,0.577882,0.524929,1.062926,0.853766,0.326853,standing
19.861599,0.768246,0.274001,0.938624,0.844758,0.175355,0.167364,0.239285,0.434848,0.090693,0.153688,0.111834,0.057507,0.18302,0.120079,0.318343,0.148543,0.184288,0.185453,0.240699,0.072814,0.086281,0.16289,0.065289,0.210901,0.143857,0.077011,0.18473,0.060216,0.140837,0.14764,0.038234,0.082853,0.038234,0.14764,0.140837,0.060216,0.18473,0.077011,0.143857,0.210901,0.065289,0.16289,0.086281,0.072814,0.240699,0.185453,0.184288,0.148543,0.318343,0.120079,0.18302,0.057507,0.111834,0.153688,0.090693,0.434848,0.239285,0.167364,0.175355,0.844758,0.938624,0.274001,0.768246,0.390694,standing
16.071787,2.296616,0.483457,1.180778,1.714127,0.404003,0.265484,0.503468,0.164541,0.096737,0.168155,0.105315,0.099824,0.159302,0.053558,0.365551,0.231033,0.090853,0.283746,0.114264,0.288972,0.041275,0.191223,0.113033,0.205763,0.111924,0.237827,0.041271,0.184421,0.087877,0.098416,0.028996,0.123177,0.028996,0.098416,0.087877,0.184421,0.041271,0.237827,0.111924,0.205763,0.113033,0.191223,0.041275,0.288972,0.114264,0.283746,0.090853,0.231033,0.365551,0.053558,0.159302,0.099824,0.105315,0.168155,0.096737,0.164541,0.503468,0.265484,0.404003,1.714127,1.180778,0.483457,2.296616,0.386779,standing
20.366808,1.339011,2.337557,1.940451,0.545724,0.753835,0.225481,0.45026,0.226687,0.090766,0.072769,0.157666,0.040342,0.250981,0.055687,0.179134,0.156928,0.150735,0.131981,0.255902,0.131828,0.188878,0.131998,0.00589,0.083684,0.131712,0.050374,0.077238,0.073502,0.10288,0.038855,0.111339,0.03027,0.111339,0.038855,0.10288,0.073502,0.077238,0.050374,0.131712,0.083684,0.00589,0.131998,0.188878,0.131828,0.255902,0.131981,0.150735,0.156928,0.179134,0.055687,0.250981,0.040342,0.157666,0.072769,0.090766,0.226687,0.45026,0.225481,0.753835,0.545724,1.940451,2.337557,1.339011,0.510455,standing
24.701735,3.558293,5.552045,4.410904,1.494825,2.094229,0.987371,1.230767,0.61549,0.648513,0.056776,0.527581,0.339063,0.451144,0.470776,0.368087,0.268821,0.299929,0.275086,0.331983,0.181629,0.402433,0.275007,0.18638,0.306164,0.257553,0.26403,0.279498,0.247727,0.252733,0.251651,0.250191,0.247474,0.250191,0.251651,0.252733,0.247727,0.279498,0.26403,0.257553,0.306164,0.18638,0.275007,0.402433,0.181629,0.331983,0.275086,0.299929,0.268821,0.368087,0.470776,0.451144,0.339063,0.527581,0.056776,0.648513,0.61549,1.230767,0.987371,2.094229,1.494825,4.410904,5.552045,3.558293,0.772556,standing
35.546381,2.391181,4.534659,3.043386,1.363631,1.246865,0.386101,0.436317,0.133313,0.413356,0.175652,0.350894,0.240257,0.085273,0.11142,0.142356,0.101488,0.069442,0.126329,0.261517,0.151856,0.17267,0.065563,0.171409,0.311109,0.090846,0.065555,0.143279,0.180613,0.028071,0.227476,0.051973,0.160332,0.051973,0.227476,0.028071,0.180613,0.143279,0.065555,0.090846,0.311109,0.171409,0.065563,0.17267,0.151856,0.261517,0.126329,0.069442,0.101488,0.142356,0.11142,0.085273,0.240257,0.350894,0.175652,0.413356,0.133313,0.436317,0.386101,1.246865,1.363631,3.043386,4.534659,2.391181,0.743219,standing
32.813774,7.977955,4.419222,2.512901,1.179776,1.090008,0.996179,0.612867,0.488057,0.390072,0.637951,0.256068,0.330584,0.425291,0.38221,0.198717,0.532121,0.152783,0.263871,0.434784,0.275932,0.120288,0.145675,0.187684,0.377517,0.135562,0.37217,0.365108,0.241948,0.03745,0.1118,0.248597,0.297561,0.248597,0.1118,0.03745,0.241948,0.365108,0.37217,0.135562,0.377517,0.187684,0.145675,0.120288,0.275932,0.434784,0.263871,0.152783,0.532121,0.198717,0.38221,0.425291,0.330584,0.256068,0.637951,0.390072,0.488057,0.612867,0.996179,1.090008,1.179776,2.512901,4.419222,7.977955,1.033208,standing
19.929763,2.715172,0.946818,1.289269,1.402769,1.572891,0.532257,0.356343,0.59738,0.631567,0.278684,0.13632,0.54137,0.386285,0.17124,0.10788,0.203647,0.177715,0.231474,0.11077,0.183354,0.146609,0.146214,0.150719,0.177373,0.222115,0.197278,0.300894,0.03883,0.315125,0.276877,0.191821,0.0256,0.191821,0.276877,0.315125,0.03883,0.300894,0.197278,0.222115,0.177373,0.150719,0.146214,0.146609,0.183354,0.11077,0.231474,0.177715,0.203647,0.10788,0.17124,0.386285,0.54137,0.13632,0.278684,0.631567,0.59738,0.356343,0.532257,1.572891,1.402769,1.289269,0.946818,2.715172,0.496395,standing
23.785734,6.032943,3.616936,3.185347,1.334516,1.076469,0.737806,0.342239,0.361993,0.262049,0.153893,0.292273,0.168433,0.22136,0.225894,0.091315,0.076338,0.191704,0.129826,0.159702,0.100787,0.321876,0.041314,0.192458,0.074732,0.039155,0.051611,0.188326,0.082892,0.091818,0.07484,0.131064,0.060241,0.131064,0.07484,0.091818,0.082892,0.188326,0.051611,0.039155,0.074732,0.192458,0.041314,0.321876,0.100787,0.159702,0.129826,0.191704,0.076338,0.091315,0.225894,0.22136,0.168433,0.292273,0.153893,0.262049,0.361993,0.342239,0.737806,1.076469,1.334516,3.185347,3.616936,6.032943,0.725906,standing
22.149372,4.10795,1.509065,1.554494,1.151072,0.437904,0.312144,0.073344,0.048947,0.214677,0.060116,0.112516,0.155721,0.070182,0.089464,0.128188,0.090977,0.114456,0.197715,0.178233,0.076978,0.123405,0.03432,0.155002,0.101453,0.076463,0.062656,0.032893,0.064029,0.066997,0.010615,0.027054,0.035472,0.027054,0.010615,0.066997,0.064029,0.032893,0.062656,0.076463,0.101453,0.155002,0.03432,0.123405,0.076978,0.178233,0.197715,0.114456,0.090977,0.128188,0.089464,0.070182,0.155721,0.112516,0.060116,0.214677,0.048947,0.073344,0.312144,0.437904,1.151072,1.554494,1.509065,4.10795,0.549125,standing
18.058052,0.894557,0.486826,1.021435,0.695248,0.772251,0.440856,0.22213,0.103576,0.210085,0.286917,0.20866,0.054185,0.129634,0.212365,0.212403,0.099396,0.103014,0.132377,0.225112,0.125083,0.144903,0.068799,0.14222,0.174417,0.073775,0.099225,0.158003,0.074785,0.118617,0.070205,0.128176,0.103281,0.128176,0.070205,0.118617,0.074785,0.158003,0.099225,0.073775,0.174417,0.14222,0.068799,0.144903,0.125083,0.225112,0.132377,0.103014,0.099396,0.212403,0.212365,0.129634,0.054185,0.20866,0.286917,0.210085,0.103576,0.22213,0.440856,0.772251,0.695248,1.021435,0.486826,0.894557,0.359106,standing
23.306546,0.842301,1.673163,0.932807,1.459362,0.327571,0.614855,0.659885,0.571662,0.462148,0.390348,0.278965,0.386674,0.502899,0.091215,0.398482,0.225309,0.140786,0.398387,0.104823,0.258144,0.133655,0.368002,0.227105,0.260854,0.190361,0.361955,0.316902,0.058115,0.108973,0.218935,0.256429,0.041072,0.256429,0.218935,0.108973,0.058115,0.316902,0.361955,0.190361,0.260854,0.227105,0.368002,0.133655,0.258144,0.104823,0.398387,0.140786,0.225309,0.398482,0.091215,0.502899,0.386674,0.278965,0.390348,0.462148,0.571662,0.659885,0.614855,0.327571,1.459362,0.932807,1.673163,0.842301,0.579299,standing
36.474614,9.00398,0.901924,0.890972,0.418068,0.667989,0.687395,0.402856,0.192161,0.311984,0.410837,0.249555,0.241244,0.225666,0.179899,0.202284,0.298187,0.264076,0.376776,0.104862,0.179651,0.059295,0.265419,0.238806,0.115808,0.139172,0.250603,0.094729,0.086611,0.137948,0.28101,0.220047,0.004707,0.220047,0.28101,0.137948,0.086611,0.094729,0.250603,0.139172,0.115808,0.238806,0.265419,0.059295,0.179651,0.104862,0.376776,0.264076,0.298187,0.202284,0.179899,0.225666,0.241244,0.249555,0.410837,0.311984,0.192161,0.402856,0.687395,0.667989,0.418068,0.890972,0.901924,9.00398,0.921535,standing
33.738894,3.821819,2.210715,3.848582,2.367082,0.258705,0.519812,0.29082,0.422742,0.25722,0.099872,0.246514,0.124616,0.053955,0.007665,0.083464,0.069413,0.037708,0.179793,0.104401,0.159791,0.092193,0.071444,0.149821,0.083725,0.075032,0.216256,0.099534,0.138832,0.070898,0.057506,0.026897,0.116309,0.026897,0.057506,0.070898,0.138832,0.099534,0.216256,0.075032,0.083725,0.149821,0.071444,0.092193,0.159791,0.104401,0.179793,0.037708,0.069413,0.083464,0.007665,0.053955,0.124616,0.246514,0.099872,0.25722,0.422742,0.29082,0.519812,0.258705,2.367082,3.848582,2.210715,3.821819,0.91515,standing
50.802929,8.988862,7.162825,7.263638,3.217061,1.117129,0.910453,0.771214,0.698142,0.46513,0.379047,0.237775,0.219139,0.121132,0.256623,0.231586,0.203929,0.032698,0.17274,0.045459,0.090967,0.086165,0.165006,0.044723,0.131798,0.0296,0.072857,0.111993,0.090143,0.038518,0.022824,0.100458,0.121087,0.100458,0.022824,0.038518,0.090143,0.111993,0.072857,0.0296,0.131798,0.044723,0.165006,0.086165,0.090967,0.045459,0.17274,0.032698,0.203929,0.231586,0.256623,0.121132,0.219139,0.237775,0.379047,0.46513,0.698142,0.771214,0.910453,1.117129,3.217061,7.263638,7.162825,8.988862,1.308158,standing
31.733793,4.667278,1.242332,3.336262,0.295208,2.032635,0.451183,0.55874,0.300075,0.319652,0.249445,0.287771,0.05568,0.34133,0.140939,0.262402,0.092456,0.1383,0.101915,0.059097,0.138876,0.184142,0.234644,0.028574,0.091267,0.200362,0.101081,0.08224,0.075472,0.166491,0.031071,0.18534,0.131656,0.18534,0.031071,0.166491,0.075472,0.08224,0.101081,0.200362,0.091267,0.028574,0.234644,0.184142,0.138876,0.059097,0.101915,0.1383,0.092456,0.262402,0.140939,0.34133,0.05568,0.287771,0.249445,0.319652,0.300075,0.55874,0.451183,2.032635,0.295208,3.336262,1.242332,4.667278,0.749839,standing
44.134164,8.67119,1.544352,6.943876,1.699635,1.665103,1.344973,1.535254,1.16438,0.334121,0.849283,0.652662,0.324397,0.324348,0.426194,0.151894,0.215099,0.527325,0.419422,0.167688,0.29186,0.337009,0.268611,0.212088,0.257201,0.219807,0.283957,0.263434,0.10403,0.245125,0.17082,0.176918,0.015358,0.176918,0.17082,0.245125,0.10403,0.263434,0.283957,0.219807,0.257201,0.212088,0.268611,0.337009,0.29186,0.167688,0.419422,0.527325,0.215099,0.151894,0.426194,0.324348,0.324397,0.652662,0.849283,0.334121,1.16438,1.535254,1.344973,1.665103,1.699635,6.943876,1.544352,8.67119,1.211924,standing
45.474548,3.006289,3.187104,4.542793,1.21896,3.727133,1.968495,3.202643,2.994875,0.452814,0.939925,0.880653,0.395954,0.36639,0.807028,0.632105,0.448822,0.133876,0.140645,0.484726,0.27369,0.291237,0.147116,0.245907,0.156868,0.559725,0.271347,0.132792,0.258185,0.370778,0.283921,0.380141,0.278815,0.380141,0.283921,0.370778,0.258185,0.132792,0.271347,0.559725,0.156868,0.245907,0.147116,0.291237,0.27369,0.484726,0.140645,0.133876,0.448822,0.632105,0.807028,0.36639,0.395954,0.880653,0.939925,0.452814,2.994875,3.202643,1.968495,3.727133,1.21896,4.542793,3.187104,3.006289,1.08616,standing
43.266502,3.870407,2.652781,0.568666,6.317106,3.219781,2.304352,1.165432,1.007074,0.724549,0.802616,0.774947,0.50396,0.334957,0.131888,0.281612,0.238237,0.151164,0.415024,0.196204,0.188259,0.144732,0.191476,0.120853,0.186651,0.285717,0.227742,0.248094,0.2016,0.161148,0.241449,0.262174,0.265096,0.262174,0.241449,0.161148,0.2016,0.248094,0.227742,0.285717,0.186651,0.120853,0.191476,0.144732,0.188259,0.196204,0.415024,0.151164,0.238237,0.281612,0.131888,0.334957,0.50396,0.774947,0.802616,0.724549,1.007074,1.165432,2.304352,3.219781,6.317106,0.568666,2.652781,3.870407,1.04686,standing
33.795077,0.579183,2.55618,3.411804,2.32845,0.961588,0.970941,0.136964,0.893464,0.252071,0.288738,0.111872,0.120647,0.034453,0.144498,0.172945,0.10273,0.072168,0.266753,0.04165,0.096023,0.035683,0.131719,0.075515,0.005459,0.067276,0.077234,0.030214,0.013711,0.036218,0.032391,0.042311,0.012174,0.042311,0.032391,0.036218,0.013711,0.030214,0.077234,0.067276,0.005459,0.075515,0.131719,0.035683,0.096023,0.04165,0.266753,0.072168,0.10273,0.172945,0.144498,0.034453,0.120647,0.111872,0.288738,0.252071,0.893464,0.136964,0.970941,0.961588,2.32845,3.411804,2.55618,0.579183,0.777861,standing
32.358026,2.210423,2.171568,2.277019,1.845259,2.098804,0.93649,0.549823,0.253961,0.174407,0.275428,0.219021,0.324175,0.118137,0.067957,0.241966,0.140792,0.12541,0.297564,0.101979,0.148295,0.231449,0.030052,0.10441,0.266936,0.278874,0.200811,0.102728,0.188134,0.143412,0.148971,0.081976,0.083059,0.081976,0.148971,0.143412,0.188134,0.102728,0.200811,0.278874,0.266936,0.10441,0.030052,0.231449,0.148295,0.101979,0.297564,0.12541,0.140792,0.241966,0.067957,0.118137,0.324175,0.219021,0.275428,0.174407,0.253961,0.549823,0.93649,2.098804,1.845259,2.277019,2.171568,2.210423,0.696161,standing
19.780369,1.220425,4.464563,2.362385,0.27313,1.665298,0.879901,0.59468,0.030352,0.50629,0.489798,0.352303,0.483468,0.245667,0.228311,0.273596,0.262446,0.207281,0.2203,0.142221,0.094506,0.349811,0.176448,0.273007,0.152387,0.252974,0.275216,0.368988,0.207594,0.276691,0.368228,0.160423,0.279057,0.160423,0.368228,0.276691,0.207594,0.368988,0.275216,0.252974,0.152387,0.273007,0.176448,0.349811,0.094506,0.142221,0.2203,0.207281,0.262446,0.273596,0.228311,0.245667,0.483468,0.352303,0.489798,0.50629,0.030352,0.59468,0.879901,1.665298,0.27313,2.362385,4.464563,1.220425,0.56762,standing
35.29919,12.120058,8.224366,1.659802,2.507239,0.47354,0.573776,0.685347,0.254585,0.245994,0.056922,0.272012,0.218961,0.234014,0.165351,0.327413,0.270255,0.280627,0.364264,0.065,0.121781,0.118061,0.103233,0.274081,0.132362,0.200165,0.146295,0.065978,0.296322,0.155976,0.134997,0.263275,0.145301,0.263275,0.134997,0.155976,0.296322,0.065978,0.146295,0.200165,0.132362,0.274081,0.103233,0.118061,0.121781,0.065,0.364264,0.280627,0.270255,0.327413,0.165351,0.234014,0.218961,0.272012,0.056922,0.245994,0.254585,0.685347,0.573776,0.47354,2.507239,1.659802,8.224366,12.120058,1.214543,standing
36.492558,6.153903,7.359302,0.912873,0.777551,1.216869,1.039725,0.379499,0.528467,0.403956,0.321991,0.331308,0.210895,0.113978,0.175014,0.133632,0.12172,0.156494,0.149296,0.140103,0.066737,0.138267,0.19273,0.052552,0.040668,0.121725,0.087139,0.042838,0.090054,0.107852,0.197495,0.032423,0.070617,0.032423,0.197495,0.107852,0.090054,0.042838,0.087139,0.121725,0.040668,0.052552,0.19273,0.138267,0.066737,0.140103,0.149296,0.156494,0.12172,0.133632,0.175014,0.113978,0.210895,0.331308,0.321991,0.403956,0.528467,0.379499,1.039725,1.216869,0.777551,0.912873,7.359302,6.153903,1.060263,standing
23.257145,4.830256,3.043885,1.369518,1.31048,0.181589,0.975477,0.011192,0.191952,0.121124,0.143052,0.069404,0.120565,0.072826,0.099078,0.206225,0.109643,0.184981,0.066733,0.149302,0.032124,0.15576,0.072641,0.056708,0.12211,0.113438,0.111148,0.024638,0.017188,0.048222,0.046192,0.032848,0.030357,0.032848,0.046192,0.048222,0.017188,0.024638,0.111148,0.113438,0.12211,0.056708,0.072641,0.15576,0.032124,0.149302,0.066733,0.184981,0.109643,0.206225,0.099078,0.072826,0.120565,0.069404,0.143052,0.121124,0.191952,0.011192,0.975477,0.181589,1.31048,1.369518,3.043885,4.830256,0.658995,standing
44.640221,9.041725,4.390825,6.08515,0.900812,2.431172,0.946853,0.580048,1.149564,0.58322,0.474491,0.2823,0.239288,0.315147,0.276061,0.376277,0.133904,0.258903,0.195668,0.326862,0.236168,0.295511,0.131152,0.137362,0.262794,0.158624,0.257288,0.252734,0.189849,0.126139,0.20949,0.20793,0.148879,0.20793,0.20949,0.126139,0.189849,0.252734,0.257288,0.158624,0.262794,0.137362,0.131152,0.295511,0.236168,0.326862,0.195668,0.258903,0.133904,0.376277,0.276061,0.315147,0.239288,0.2823,0.474491,0.58322,1.149564,0.580048,0.946853,2.431172,0.900812,6.08515,4.390825,9.041725,1.228856,standing
33.28259,6.552954,8.141949,3.470116,5.249439,1.092273,0.141578,0.450719,0.71051,0.070317,0.466754,0.379227,0.523137,0.253097,0.084597,0.205302,0.148838,0.179027,0.297079,0.088033,0.10653,0.091174,0.06725,0.163938,0.073178,0.087126,0.060097,0.137856,0.096205,0.300244,0.086543,0.149565,0.034192,0.149565,0.086543,0.300244,0.096205,0.137856,0.060097,0.087126,0.073178,0.163938,0.06725,0.091174,0.10653,0.088033,0.297079,0.179027,0.148838,0.205302,0.084597,0.253097,0.523137,0.379227,0.466754,0.070317,0.71051,0.450719,0.141578,1.092273,5.249439,3.470116,8.141949,6.552954,1.142102,standing
27.769752,2.187563,2.75674,4.411591,3.544818,2.120591,1.594872,0.439163,0.449691,0.921558,0.292275,0.299044,0.217003,0.225968,0.285865,0.22394,0.236234,0.251422,0.15834,0.153203,0.154026,0.160164,0.190763,0.454784,0.061353,0.075902,0.10971,0.212839,0.081995,0.080442,0.249196,0.088869,0.166037,0.088869,0.249196,0.080442,0.081995,0.212839,0.10971,0.075902,0.061353,0.454784,0.190763,0.160164,0.154026,0.153203,0.15834,0.251422,0.236234,0.22394,0.285865,0.225968,0.217003,0.299044,0.292275,0.921558,0.449691,0.439163,1.594872,2.120591,3.544818,4.411591,2.75674,2.187563,0.717708,standing
35.861846,9.337218,9.548816,1.908595,2.878287,1.293514,1.209753,1.199196,0.477226,0.168232,0.626394,0.592157,0.182019,0.120471,0.290127,0.13313,0.354783,0.200101,0.262819,0.280317,0.186095,0.331075,0.310865,0.259286,0.139769,0.088314,0.235803,0.367471,0.156362,0.236045,0.219426,0.320572,0.084958,0.320572,0.219426,0.236045,0.156362,0.367471,0.235803,0.088314,0.139769,0.259286,0.310865,0.331075,0.186095,0.280317,0.262819,0.200101,0.354783,0.13313,0.290127,0.120471,0.182019,0.592157,0.626394,0.168232,0.477226,1.199196,1.209753,1.293514,2.878287,1.908595,9.548816,9.337218,1.158366,standing
39.995831,11.143933,4.099625,3.228257,2.68997,3.165458,1.778841,0.401442,0.762246,0.393311,0.565391,0.466289,0.428781,0.325191,0.405427,0.099796,0.230533,0.319606,0.251114,0.221135,0.207543,0.260611,0.382275,0.126197,0.200724,0.247198,0.154298,0.232443,0.235159,0.203926,0.176295,0.193283,0.204941,0.193283,0.176295,0.203926,0.235159,0.232443,0.154298,0.247198,0.200724,0.126197,0.382275,0.260611,0.207543,0.221135,0.251114,0.319606,0.230533,0.099796,0.405427,0.325191,0.428781,0.466289,0.565391,0.393311,0.762246,0.401442,1.778841,3.165458,2.68997,3.228257,4.099625,11.143933,1.261199,standing
31.3021,6.464606,0.99285,4.362896,4.055905,1.390651,1.546323,0.534734,1.11844,1.384972,0.666001,0.120286,0.642352,0.406782,0.316079,0.510549,0.368555,0.384495,0.142398,0.385682,0.320731,0.282294,0.190093,0.352823,0.274614,0.296405,0.125451,0.265351,0.270489,0.20282,0.199338,0.313985,0.270524,0.313985,0.199338,0.20282,0.270489,0.265351,0.125451,0.296405,0.274614,0.352823,0.190093,0.282294,0.320731,0.385682,0.142398,0.384495,0.368555,0.510549,0.316079,0.406782,0.642352,0.120286,0.666001,1.384972,1.11844,0.534734,1.546323,1.390651,4.055905,4.362896,0.99285,6.464606,0.918255,standing
29.786521,1.790064,5.166151,3.34135,0.94601,2.309048,1.243847,0.783543,1.143771,0.696227,0.975481,0.741455,0.407982,0.409335,0.311979,0.385413,0.410084,0.497817,0.336068,0.345666,0.2948,0.456787,0.3801,0.30492,0.319668,0.292483,0.371243,0.249459,0.044015,0.286658,0.309271,0.257357,0.536194,0.257357,0.309271,0.286658,0.044015,0.249459,0.371243,0.292483,0.319668,0.30492,0.3801,0.456787,0.2948,0.345666,0.336068,0.497817,0.410084,0.385413,0.311979,0.409335,0.407982,0.741455,0.975481,0.696227,1.143771,0.783543,1.243847,2.309048,0.94601,3.34135,5.166151,1.790064,0.841821,standing
